price,rooms,baths,square_feet,address
"$505,000",4 beds,4 beds,"7,003","9503 N Cleveland Ave, Kansas City, MO 64156"
"$65,000",2 beds,2 beds,—,"4204 E 69th St, Kansas City, MO 64132"
"$187,500",4 beds,4 beds,0.38,"7116 NE 46th St, Kansas City, MO 64117"
"$279,950",3 beds,3 beds,932,"5030 Paseo Blvd, Kansas City, MO 64110"
"$145,000",2 beds,2 beds,"1,137","3826 Meadow Ln, Kansas City, MO 64137"
"$305,000",3 beds,3 beds,"8,065","7732 NW 124th St, Kansas City, MO 64163"
"$425,000",3 beds,3 beds,"2,688","8518 N Mcdonald Ave, Kansas City, MO 64153"
"$239,900",3 beds,3 beds,0.33,"3931 Paseo Blvd, Kansas City, MO 64110"
"$4,950,000",— beds,— beds,"1,233","900 E 29th St, Kansas City, MO 64109"
"$330,000",3 beds,3 beds,"7,544","1026 NE 97th Pl, Kansas City, MO 64155"
"$129,900",3 beds,3 beds,—,"9216 Mcgee St, Kansas City, MO 64114"
"$160,000",3 beds,3 beds,"5,535","4818 E 45th St, Kansas City, MO 64130"
"$100,000",2 beds,2 beds,"2,039","3928 Scarritt Ave, Kansas City, MO 64123"
"$299,000",3 beds,3 beds,0.31,"8413 NE 56th St, Kansas City, MO 64119"
"$184,999",3 beds,3 beds,"1,122","439 Hardesty Ave, Kansas City, MO 64124"
"$350,000",2 beds,2 beds,"6,644","1445 W 50th Ter, Kansas City, MO 64112"
"$329,900",3 beds,3 beds,"1,892","12000 NW Yukon St, Parkville, MO 64152"
"$420,000",5 beds,5 beds,"2,951","8139 NE 98th Ter, Kansas City, MO 64157"
"$288,000",5 beds,5 beds,"9,148","3417 Birchwood Dr, Kansas City, MO 64137"
"$425,000",3 beds,3 beds,"2,568","710 NW 80th St, Kansas City, MO 64118"
"$249,900",3 beds,3 beds,0.28,"6040 N Bellaire Ave, Kansas City, MO 64119"
"$340,000",4 beds,4 beds,"1,808","715 NE 99th St, Kansas City, MO 64155"
"$515,000",4 beds,4 beds,1.06,"9020 N Askew Ave, Kansas City, MO 64156"
"$415,000",5 beds,5 beds,"2,015","8 W 115th St, Kansas City, MO 64114"
"$325,000",5 beds,5 beds,0.39,"5729 Tracy Ave, Kansas City, MO 64110"
"$389,900",3 beds,3 beds,"1,894","9712 Pennsylvania Ave, Kansas City, MO 64114"
"$165,000",2 beds,2 beds,"7,841","5407 Hardesty Ave, Kansas City, MO 64130"
"$700,000",5 beds,5 beds,"3,465","8404 NE 89th St, Kansas City, MO 64157"
"$215,000",3 beds,3 beds,"8,712","12825 E 50th Terrace South Ter, Independence, MO 64055"
"$305,000",5 beds,5 beds,"3,139","5417 Tracy Ave, Kansas City, MO 64110"
"$120,000",3 beds,3 beds,0.40,"6640 College Ave, Kansas City, MO 64132"
"$65,000",2 beds,2 beds,"1,982","6620 E 16th Ter, Kansas City, MO 64126"
"$399,000",3 beds,3 beds,"6,930","8815 Belleview Ave, Kansas City, MO 64114"
"$235,000",2 beds,2 beds,"1,464","17 W 80th St, Kansas City, MO 64114"
"$205,000",3 beds,3 beds,0.34,"5608 N Euclid Ave, Gladstone, MO 64119"
"$45,000",2 beds,2 beds,"1,008","442 Booth Ave, Kansas City, MO 64125"
"$170,000",3 beds,3 beds,0.31,"8925 E Roberts St, Independence, MO 64053"
"$225,000",4 beds,4 beds,"3,100","1012 E 83rd Ter, Kansas City, MO 64131"
"$225,000",4 beds,4 beds,0.26,"3204 E 12th St, Kansas City, MO 64127"
"$995,000",2 beds,2 beds,"1,228","5049 Wornall Rd Unit 4D, Kansas City, MO 64112"
"$279,950",2 beds,2 beds,"8,794","686 NE 66th St, Gladstone, MO 64118"
"$329,950",4 beds,4 beds,"1,666","7035 N State Route 9 N/A, Parkville, MO 64152"
"$63,000",3 beds,3 beds,"8,712","3874 E 63rd St, Kansas City, MO 64130"
"$295,000",4 beds,4 beds,"1,800","5100 Sterling Ave, Raytown, MO 64133"
"$425,000",3 beds,3 beds,"7,024","3704 NW 95th St, Kansas City, MO 64154"
"$230,000",3 beds,3 beds,"1,012","8004 E 117th Ter, Kansas City, MO 64134"
"$1,200,000",4 beds,4 beds,"6,534","2006 Summit St, Kansas City, MO 64108"
"$60,000",2 beds,2 beds,"1,989","6812 College Ave, Kansas City, MO 64132"
"$167,492",4 beds,4 beds,0.24,"3841 E 59th St, Kansas City, MO 64130"
"$165,000",3 beds,3 beds,760,"3815 E 61st St, Kansas City, MO 64130"
"$100,000",2 beds,2 beds,"5,600","6740 Bellefontaine Ave, Kansas City, MO 64132"
"$1,249,000",5 beds,5 beds,900,"4523 N Mulberry Dr, Kansas City, MO 64116"
"$150,000",2 beds,2 beds,0.33,"2124 E 77th Ter, Kansas City, MO 64132"
"$1,060,000",4 beds,4 beds,684,"2026 W 63rd St, Mission Hills, KS 66208"
"$209,900",5 beds,5 beds,"3,815","3770 Meadow Ln, Kansas City, MO 64137"
"$247,500",2 beds,2 beds,"1,200","2940 Baltimore Ave #1304, Kansas City, MO 64108"
"$174,950",1 bed,1 bed,"8,370","4545 Wornall Rd #400, Kansas City, MO 64111"
"$649,500",3 beds,3 beds,"1,500","4545 Wornall Rd #705, Kansas City, MO 64111"
"$139,900",2 beds,2 beds,"1,078","412 1st St, Ferrelview, MO 64163"
"$385,000",2 beds,2 beds,"6,970","310 W 49th St #406, Kansas City, MO 64112"
"$260,000",3 beds,3 beds,"1,245","5608 Woodson Rd, Raytown, MO 64133"
