price,rooms,baths,square_feet,address
"$302,000",3 beds,3 beds,"4,791","13206 Possum Run, San Antonio, TX 78232-4768"
"$219,000",4 beds,4 beds,"1,217","123 Fernleaf Ave, San Antonio, TX 78211-3409"
"$234,999",4 beds,4 beds,"4,791","522 Primrose Ln, San Antonio, TX 78227"
"$219,999",3 beds,3 beds,"1,667","14326 Source Cir, San Antonio, TX 78223"
"$227,999",4 beds,4 beds,"4,791","14322 Source Cir, San Antonio, TX 78223"
"$223,999",4 beds,4 beds,"1,474","14310 Source Cir, San Antonio, TX 78223"
"$257,000",3 beds,3 beds,"4,791","422 K St Unit 103, San Antonio, TX 78220"
"$219,999",3 beds,3 beds,"1,295","1327 Colima, San Antonio, TX 78207"
"$199,900",4 beds,4 beds,"4,922","526 Monticello Ct, San Antonio, TX 78223-2004"
"$335,000",5 beds,5 beds,"1,474","9107 Malabar Cyn, San Antonio, TX 78245"
"$399,990",3 beds,3 beds,"4,791","6310 Fox Head, San Antonio, TX 78247"
"$195,000",2 beds,2 beds,"1,440","4212 Medical Dr #910, San Antonio, TX 78229"
"$320,000",3 beds,3 beds,"4,791","730 Red Cloud Dr, San Antonio, TX 78260"
"$299,900",3 beds,3 beds,"1,074","7715 Creek Trl, San Antonio, TX 78254"
"$214,999",4 beds,4 beds,"4,499","8718 Pyron Pl, San Antonio, TX 78211"
"$199,999",3 beds,3 beds,"1,266","8714 Pyron Pl, San Antonio, TX 78211"
"$203,999",3 beds,3 beds,"4,791","3702 Poteet Pl, San Antonio, TX 78211"
"$229,999",4 beds,4 beds,"1,266","3819 Kurz Plz, San Antonio, TX 78211"
"$232,999",3 beds,3 beds,"4,791","3907 Kurz Plz, San Antonio, TX 78211"
"$228,999",3 beds,3 beds,"1,813","3827 Kurz Plz, San Antonio, TX 78211"
"$315,000",3 beds,3 beds,"5,314","4301 Safe Hbr, San Antonio, TX 78244-3541"
"$218,999",3 beds,3 beds,"1,440","3815 Kurz Plz, San Antonio, TX 78211"
"$274,999",4 beds,4 beds,"4,791","6211 Hybrid Trl, San Antonio, TX 78252"
"$249,999",3 beds,3 beds,"1,874","6203 Hybrid Trl, San Antonio, TX 78252"
"$256,999",4 beds,4 beds,"4,791","13712 Barn Door, San Antonio, TX 78252"
"$306,999",3 beds,3 beds,"1,474","6241 Grange Vly, San Antonio, TX 78252"
"$298,999",3 beds,3 beds,"4,791","6222 Grange Vly, San Antonio, TX 78252"
"$301,999",3 beds,3 beds,"1,667","6219 Fallow Cv, San Antonio, TX 78252"
"$540,000",5 beds,5 beds,"4,791","25964 Stone Cyn, San Antonio, TX 78260"
"$311,999",4 beds,4 beds,"1,910","6226 Grange Vly, San Antonio, TX 78252"
"$303,499",4 beds,4 beds,"4,791","6218 Grange Vly, San Antonio, TX 78252"
"$275,000",3 beds,3 beds,"1,910","3374 Butterleigh, San Antonio, TX 78247-3177"
"$242,999",3 beds,3 beds,"4,791","7103 Chicken Rdg, San Antonio, TX 78252"
"$245,999",3 beds,3 beds,"1,910","7023 Chicken Rdg, San Antonio, TX 78252"
"$241,999",3 beds,3 beds,"4,791","14134 Piglet Trl, San Antonio, TX 78252"
"$379,000",3 beds,3 beds,"3,624","6206 Sun Holw, Leon Valley, TX 78238-1545"
"$236,999",3 beds,3 beds,"7,666","14126 Piglet Trl, San Antonio, TX 78252"
"$244,999",3 beds,3 beds,"1,910","14014 Piglet Trl, San Antonio, TX 78252"
"$217,999",3 beds,3 beds,"4,791","8443 Violet Sapphire, San Antonio, TX 78263"
"$225,999",3 beds,3 beds,"1,910","8431 Violet Sapphire, San Antonio, TX 78263"
"$251,999",4 beds,4 beds,"4,791","8419 Violet Sapphire, San Antonio, TX 78263"
"$244,999",4 beds,4 beds,"1,967","8435 Violet Sapphire, San Antonio, TX 78263"
"$236,999",4 beds,4 beds,0.27,"8415 Violet Sapphire, San Antonio, TX 78263"
"$243,999",3 beds,3 beds,"1,627","8439 Violet Sapphire, San Antonio, TX 78263"
"$225,999",3 beds,3 beds,"4,791","8423 Violet Sapphire, San Antonio, TX 78263"
"$231,999",3 beds,3 beds,"1,627","8411 Violet Sapphire, San Antonio, TX 78263"
"$245,999",3 beds,3 beds,"4,791","8403 Blue Sapphire, San Antonio, TX 78263"
"$133,900",1 bed,1 bed,"1,627","4107 Medical #8103, San Antonio, TX 78229"
"$185,999",3 beds,3 beds,"4,791","20418 Onyx Ring, San Antonio, TX 78264"
"$186,999",3 beds,3 beds,"1,762","20415 Red Coral, San Antonio, TX 78264"
"$339,000",3 beds,3 beds,"9,234","314 W Cevallos, San Antonio, TX 78204-1651"
