price,rooms,baths,square_feet,address
"$1,288,000",4 beds,4 beds,"1,173","514 - 518 Clipper St, San Francisco, CA 94114"
"$1,750,000",2 beds,2 beds,"1,092","1 Hawthorne St Unit 21C, San Francisco, CA 94105"
"$1,500,000",4 beds,4 beds,"2,300","138 Dublin St, San Francisco, CA 94112"
"$4,300,000",3 beds,3 beds,"2,850","1220 Jones St #501, San Francisco, CA 94109"
"$1,200,000",4 beds,4 beds,"1,313","642-644 Vermont St, San Francisco, CA 94107"
"$799,000",1 bed,1 bed,"1,900","333 1st St Unit N1503, San Francisco, CA 94105"
"$1,895,000",2 beds,2 beds,"2,495","1150 Sacramento St #203, San Francisco, CA 94108"
"$769,000",1 bed,1 bed,"2,720","Undisclosed address, San Francisco, CA 94102"
"$995,000",2 beds,2 beds,"2,350","117 Banks St, San Francisco, CA 94110"
"$2,190,000",3 beds,3 beds,"2,495","445 Anderson St, San Francisco, CA 94110"
"$1,295,000",2 beds,2 beds,713,"416 Quintara St, San Francisco, CA 94116"
"$2,150,000",6 beds,6 beds,"1,868","1565 Noe St, San Francisco, CA 94131"
"$1,195,000",2 beds,2 beds,573,"1634 28th Ave, San Francisco, CA 94122"
"$1,795,000",3 beds,3 beds,807,"629 Clayton St, San Francisco, CA 94117"
"$2,995,000",4 beds,4 beds,"1,750","229 Montcalm St, San Francisco, CA 94110"
"$1,995,000",3 beds,3 beds,"2,609","267 32nd Ave, San Francisco, CA 94121"
"$1,950,000",0 beds,0 beds,"1,751","630 33rd Ave, San Francisco, CA 94121"
"$2,850,000",8 beds,8 beds,"1,075","222 - 224 Liberty St, San Francisco, CA 94114"
"$599,000",1 bed,1 bed,"4,325","140 South Van Ness Ave #1002, San Francisco, CA 94103"
"$570,000",1 bed,1 bed,"3,030","151 Ashbury St, San Francisco, CA 94117"
"$1,259,000",4 beds,4 beds,"3,249","419 Franconia St, San Francisco, CA 94110"
"$2,499,000",5 beds,5 beds,"1,440","1575 32nd Ave, San Francisco, CA 94122"
"$1,499,950",4 beds,4 beds,"2,996","146 Bradford St, San Francisco, CA 94110"
"$1,195,000",3 beds,3 beds,"1,889","2135 42nd Ave, San Francisco, CA 94116"
"$1,800,000",2 beds,2 beds,"2,850","765 Market St Unit 22E, San Francisco, CA 94103"
"$1,795,000",3 beds,3 beds,"2,336","230 San Fernando Way, San Francisco, CA 94127"
"$1,995,000",3 beds,3 beds,"1,729","1010 14th St, San Francisco, CA 94114"
"$1,095,000",2 beds,2 beds,"2,709","393 Sweeny St, San Francisco, CA 94134"
"$2,195,000",3 beds,3 beds,"4,780","391 Chenery St, San Francisco, CA 94131"
"$4,500,000",5 beds,5 beds,"3,715","152 4th Ave, San Francisco, CA 94118"
"$899,000",1 bed,1 bed,"3,624","77 Van Ness Ave #505, San Francisco, CA 94102"
"$1,299,000",3 beds,3 beds,"2,848","716 - B Ashbury St, San Francisco, CA 94117"
"$1,895,000",4 beds,4 beds,"1,883","119 Skyview Way, San Francisco, CA 94131"
"$575,000",1 bed,1 bed,"3,571","788 Minna St #301, San Francisco, CA 94103"
"$2,195,000",3 beds,3 beds,710,"3590 20th St #503, San Francisco, CA 94110"
"$1,018,000",2 beds,2 beds,"1,706","780 Green St, San Francisco, CA 94133"
