price,rooms,bathrooms,sqft,address,city
789000,2,2,1364,"3265 Old Bridgeport Way, San Diego, CA 92111","San Diego, CA"
225000,2,2,7000,"2003 Bayview Heights Dr #120, San Diego, CA 92105","San Diego, CA"
1150000,2,2,1368,"1224 Pascoe, San Diego, CA 92103","San Diego, CA"
2239000,4,4,960,"5150 Bristol Rd, San Diego, CA 92116","San Diego, CA"
2975000,5,5,721,"4745 Finchley Ter, San Diego, CA 92130","San Diego, CA"
1645000,5,5,3271,"16232 Avenida Suavidad, San Diego, CA 92128","San Diego, CA"
895000,3,3,5757,"6334 Arms Lake Ave, San Diego, CA 92119","San Diego, CA"
740000,3,3,3307,"7821 Bloomfield Rd, San Diego, CA 92114","San Diego, CA"
687000,2,2,9626,"10325 Caminito Cuervo #197, San Diego, CA 92108","San Diego, CA"
729000,1,1,2984,"725 Redondo Ct #22, San Diego, CA 92109","San Diego, CA"
775000,2,2,9123,"3550 Lebon Dr #6121, San Diego, CA 92122","San Diego, CA"
3095000,4,4,1082,"5636 La Jolla Hermosa Ave, La Jolla, CA 92037","La Jolla, CA"
739900,2,2,5400,"530 K St #812, San Diego, CA 92101","San Diego, CA"
969898,3,3,1337,"3066 Sunset Canyon Dr, San Diego, CA 92117","San Diego, CA"
489900,1,1,1037,"4444 W Point Loma Blvd #77, San Diego, CA 92107","San Diego, CA"
2700000,3,3,500,"6029 Waverly Ave, La Jolla, CA 92037","La Jolla, CA"
599900,2,2,956,"702 Ash St #304, San Diego, CA 92101","San Diego, CA"
1950000,4,4,2087,"827-833 Queenstown Ct, San Diego, CA 92109","San Diego, CA"
1130000,3,3,5352,"8085 Caminito Mallorca, La Jolla, CA 92037","La Jolla, CA"
859000,2,2,949,"5228 Caminito Solitario, San Diego, CA 92108","San Diego, CA"
785000,4,4,1418,"160 Ultramarine Ln, San Diego, CA 92114","San Diego, CA"
340000,1,1,802,"4860 Rolando Ct #52, San Diego, CA 92115","San Diego, CA"
1625000,3,3,1928,"4945 Mansfield St, San Diego, CA 92116","San Diego, CA"
2599000,4,4,6000,"2732 Nipoma St, San Diego, CA 92106","San Diego, CA"
1995200,3,3,1116,"5628 Desert View Dr, La Jolla, CA 92037","La Jolla, CA"
350000,0,0,1600,"704 S 66th St, San Diego, CA 92114","San Diego, CA"
257500,0,0,2560,"Sign in for address, San Diego, CA 92116","San Diego, CA"
295000,0,0,1450,"17th St 218, National City, CA 91950","National City, CA"
999000,3,3,1042,"91 Stoneyford Ave, San Francisco, CA 94112","San Francisco, CA"
1499000,1,1,2426,"1306 Florida St, San Francisco, CA 94110","San Francisco, CA"
2100000,3,3,1075,"1700 Vallejo St, San Francisco, CA 94123","San Francisco, CA"
995000,2,2,1873,"1120 Cole St, San Francisco, CA 94117","San Francisco, CA"
2500000,4,4,2339,"108 Naglee Ave, San Francisco, CA 94112","San Francisco, CA"
2495000,0,0,1360,"3848 24th St, San Francisco, CA 94114","San Francisco, CA"
2998000,3,3,3881,"207 Cole St, San Francisco, CA 94117","San Francisco, CA"
890000,1,1,2800,"1490 Francisco St #10, San Francisco, CA 94123","San Francisco, CA"
2300000,3,3,4400,"1925 Gough St #64, San Francisco, CA 94109","San Francisco, CA"
3950000,4,4,1873,"260 32nd Ave, San Francisco, CA 94121","San Francisco, CA"
3595000,4,4,2287,"573 Diamond St, San Francisco, CA 94114","San Francisco, CA"
2600000,0,0,2016,"530 Page St, San Francisco, CA 94117","San Francisco, CA"
1195000,1,1,2115,"2228 Beach St, San Francisco, CA 94123","San Francisco, CA"
12500000,5,5,2647,"3090 Pacific Ave, San Francisco, CA 94115","San Francisco, CA"
2495000,2,2,3000,"1750 Taylor St #2302, San Francisco, CA 94133","San Francisco, CA"
995000,2,2,2692,"249 Connecticut St, San Francisco, CA 94107","San Francisco, CA"
3995000,2,2,2622,"1750 Taylor St #305, San Francisco, CA 94133","San Francisco, CA"
2350000,3,3,7050,"1926 Funston Ave, San Francisco, CA 94116","San Francisco, CA"
1200000,4,4,3500,"1061 - 1063 Kansas St, San Francisco, CA 94107","San Francisco, CA"
3395000,3,3,2893,"631 Folsom St Unit PHD, San Francisco, CA 94107","San Francisco, CA"
899000,2,2,3036,"3645 16th St, San Francisco, CA 94114","San Francisco, CA"
888000,1,1,990,"21 Alta St Unit C, San Francisco, CA 94133","San Francisco, CA"
630000,1,1,6170,"81 Frank Norris St #702, San Francisco, CA 94109","San Francisco, CA"
1828000,3,3,3319,"1 North Gate Dr, San Francisco, CA 94127","San Francisco, CA"
2650000,4,4,1400,"1756 Leavenworth St, San Francisco, CA 94109","San Francisco, CA"
444900,1,1,1157,"1075 Market St #507, San Francisco, CA 94103","San Francisco, CA"
1260000,3,3,2190,"324 Holyoke St, San Francisco, CA 94134","San Francisco, CA"
1500000,3,3,2042,"2127 30th Ave, San Francisco, CA 94116","San Francisco, CA"
1495000,2,2,2983,"211 Cole St, San Francisco, CA 94117","San Francisco, CA"
1395000,2,2,2365,"209 Cole St, San Francisco, CA 94117","San Francisco, CA"
3795000,4,4,2495,"49 Divisadero St, San Francisco, CA 94117","San Francisco, CA"
416000,0,0,2623,"52 Kirkwood Ave #403, San Francisco, CA 94124","San Francisco, CA"
578800,1,1,1250,"52 Kirkwood Ave #101, San Francisco, CA 94124","San Francisco, CA"
1495000,3,3,905,"88 King St #403, San Francisco, CA 94107","San Francisco, CA"
1395000,3,3,1942,"1822 43rd Ave, San Francisco, CA 94122","San Francisco, CA"
1198000,5,5,4085,"1090 Ingerson Ave, San Francisco, CA 94124","San Francisco, CA"
509000,0,0,2921,"52 Kirkwood Ave #307, San Francisco, CA 94124","San Francisco, CA"
999999,4,4,1360,"424 Tocoloma Ave, San Francisco, CA 94134","San Francisco, CA"
595000,2,2,831,"603 Natoma St #202, San Francisco, CA 94103","San Francisco, CA"
1300000,2,2,1046,"2655 Bush St #129, San Francisco, CA 94115","San Francisco, CA"
598800,1,1,741,"52 Kirkwood Ave #317, San Francisco, CA 94124","San Francisco, CA"
2500000,2,2,1317,"176 Randall St, San Francisco, CA 94131","San Francisco, CA"
1695000,2,2,3123,"692 Castro St, San Francisco, CA 94114","San Francisco, CA"
1395000,2,2,1615,"654 Pennsylvania Ave, San Francisco, CA 94107","San Francisco, CA"
1378000,2,2,915,"239 Brannan St Unit 5D, San Francisco, CA 94107","San Francisco, CA"
795000,1,1,2500,"77 Dow Pl #500, San Francisco, CA 94107","San Francisco, CA"
1288000,4,4,1173,"514 - 518 Clipper St, San Francisco, CA 94114","San Francisco, CA"
1750000,2,2,1092,"1 Hawthorne St Unit 21C, San Francisco, CA 94105","San Francisco, CA"
1500000,4,4,2300,"138 Dublin St, San Francisco, CA 94112","San Francisco, CA"
4300000,3,3,2850,"1220 Jones St #501, San Francisco, CA 94109","San Francisco, CA"
1200000,4,4,1313,"642-644 Vermont St, San Francisco, CA 94107","San Francisco, CA"
799000,1,1,1900,"333 1st St Unit N1503, San Francisco, CA 94105","San Francisco, CA"
1895000,2,2,2495,"1150 Sacramento St #203, San Francisco, CA 94108","San Francisco, CA"
769000,1,1,2720,"Undisclosed address, San Francisco, CA 94102","San Francisco, CA"
995000,2,2,2350,"117 Banks St, San Francisco, CA 94110","San Francisco, CA"
2190000,3,3,2495,"445 Anderson St, San Francisco, CA 94110","San Francisco, CA"
1295000,2,2,713,"416 Quintara St, San Francisco, CA 94116","San Francisco, CA"
2150000,6,6,1868,"1565 Noe St, San Francisco, CA 94131","San Francisco, CA"
1195000,2,2,573,"1634 28th Ave, San Francisco, CA 94122","San Francisco, CA"
1795000,3,3,807,"629 Clayton St, San Francisco, CA 94117","San Francisco, CA"
2995000,4,4,1750,"229 Montcalm St, San Francisco, CA 94110","San Francisco, CA"
1995000,3,3,2609,"267 32nd Ave, San Francisco, CA 94121","San Francisco, CA"
1950000,0,0,1751,"630 33rd Ave, San Francisco, CA 94121","San Francisco, CA"
2850000,8,8,1075,"222 - 224 Liberty St, San Francisco, CA 94114","San Francisco, CA"
599000,1,1,4325,"140 South Van Ness Ave #1002, San Francisco, CA 94103","San Francisco, CA"
570000,1,1,3030,"151 Ashbury St, San Francisco, CA 94117","San Francisco, CA"
1259000,4,4,3249,"419 Franconia St, San Francisco, CA 94110","San Francisco, CA"
2499000,5,5,1440,"1575 32nd Ave, San Francisco, CA 94122","San Francisco, CA"
1499950,4,4,2996,"146 Bradford St, San Francisco, CA 94110","San Francisco, CA"
1195000,3,3,1889,"2135 42nd Ave, San Francisco, CA 94116","San Francisco, CA"
1800000,2,2,2850,"765 Market St Unit 22E, San Francisco, CA 94103","San Francisco, CA"
1795000,3,3,2336,"230 San Fernando Way, San Francisco, CA 94127","San Francisco, CA"
1995000,3,3,1729,"1010 14th St, San Francisco, CA 94114","San Francisco, CA"
1095000,2,2,2709,"393 Sweeny St, San Francisco, CA 94134","San Francisco, CA"
2195000,3,3,4780,"391 Chenery St, San Francisco, CA 94131","San Francisco, CA"
4500000,5,5,3715,"152 4th Ave, San Francisco, CA 94118","San Francisco, CA"
899000,1,1,3624,"77 Van Ness Ave #505, San Francisco, CA 94102","San Francisco, CA"
1299000,3,3,2848,"716 - B Ashbury St, San Francisco, CA 94117","San Francisco, CA"
1895000,4,4,1883,"119 Skyview Way, San Francisco, CA 94131","San Francisco, CA"
575000,1,1,3571,"788 Minna St #301, San Francisco, CA 94103","San Francisco, CA"
2195000,3,3,710,"3590 20th St #503, San Francisco, CA 94110","San Francisco, CA"
1018000,2,2,1706,"780 Green St, San Francisco, CA 94133","San Francisco, CA"
995000,2,2,1172,"1210 Jackson St, San Francisco, CA 94109","San Francisco, CA"
799000,2,2,1099,"900 Avalon Ave, San Francisco, CA 94112","San Francisco, CA"
1150000,0,0,1025,"20 Joice St, San Francisco, CA 94108","San Francisco, CA"
949000,2,2,2705,"1492 Larkin St #4, San Francisco, CA 94109","San Francisco, CA"
1495000,2,2,2664,"632 Ashbury St, San Francisco, CA 94117","San Francisco, CA"
1799000,5,5,1115,"635 Pacheco St, San Francisco, CA 94116","San Francisco, CA"
1150000,2,2,993,"33 Midway St #302, San Francisco, CA 94133","San Francisco, CA"
1295000,3,3,1213,"2670 Pine St #3, San Francisco, CA 94115","San Francisco, CA"
668500,1,1,2250,"260 King St #731, San Francisco, CA 94107","San Francisco, CA"
5985000,4,4,3432,"27 - 29 Fountain St, San Francisco, CA 94114","San Francisco, CA"
988000,2,2,1010,"530 Joost Ave, San Francisco, CA 94127","San Francisco, CA"
1995000,7,7,1774,"571 Burnett Ave, San Francisco, CA 94131","San Francisco, CA"
1795000,2,2,693,"301 Mission St Unit 46F, San Francisco, CA 94105","San Francisco, CA"
1695000,3,3,3850,"161 Arbor St, San Francisco, CA 94131","San Francisco, CA"
1395000,3,3,3497,"1509 Sanchez St, San Francisco, CA 94131","San Francisco, CA"
1950000,3,3,1000,"4171 24th St #301, San Francisco, CA 94114","San Francisco, CA"
3500000,3,3,2495,"3513 Jackson St, San Francisco, CA 94118","San Francisco, CA"
999000,1,1,4752,"1 Hawthorne St Unit 20A, San Francisco, CA 94105","San Francisco, CA"
549000,1,1,2151,"601 Van Ness Ave #809, San Francisco, CA 94102","San Francisco, CA"
995000,1,1,1509,"540 De Haro St #402, San Francisco, CA 94107","San Francisco, CA"
1380000,3,3,1632,"2704 35th Ave, San Francisco, CA 94116","San Francisco, CA"
999000,4,4,2404,"1151 Hollister Ave, San Francisco, CA 94124","San Francisco, CA"
1998000,4,4,1717,"854 43rd Ave, San Francisco, CA 94121","San Francisco, CA"
895000,1,1,1450,"110 Channel St #201, San Francisco, CA 94158","San Francisco, CA"
675000,1,1,2540,"436 14th St, San Francisco, CA 94103","San Francisco, CA"
1095000,2,2,3188,"5530 California St, San Francisco, CA 94121","San Francisco, CA"
2695000,3,3,909,"1578 Fulton St, San Francisco, CA 94117","San Francisco, CA"
1249000,3,3,706,"80 Williar Ave, San Francisco, CA 94112","San Francisco, CA"
995000,2,2,1600,"8 Buchanan St #613, San Francisco, CA 94102","San Francisco, CA"
1795000,2,2,1877,"3762 21st St, San Francisco, CA 94114","San Francisco, CA"
1099000,3,3,1450,"621 Madrid St, San Francisco, CA 94112","San Francisco, CA"
1098000,3,3,2495,"1780 Revere Ave, San Francisco, CA 94124","San Francisco, CA"
989000,3,3,2466,"502 Taraval St, San Francisco, CA 94116","San Francisco, CA"
979000,3,3,3000,"500 Taraval St, San Francisco, CA 94116","San Francisco, CA"
1499000,3,3,759,"1858 Mcallister St, San Francisco, CA 94115","San Francisco, CA"
899000,4,4,1950,"315 Orizaba Ave, San Francisco, CA 94132","San Francisco, CA"
799000,2,2,1873,"66 Lobos St, San Francisco, CA 94112","San Francisco, CA"
748000,1,1,4166,"1580 Pacific Ave Unit E1, San Francisco, CA 94109","San Francisco, CA"
1795000,2,2,1673,"1972 Scott St, San Francisco, CA 94115","San Francisco, CA"
1795000,3,3,729,"481 32nd Ave, San Francisco, CA 94121","San Francisco, CA"
949000,1,1,1386,"188 King St #505, San Francisco, CA 94107","San Francisco, CA"
888000,2,2,2558,"201 Lauren Ct, San Francisco, CA 94134","San Francisco, CA"
2100000,8,8,1200,"1040 Fell St, San Francisco, CA 94117","San Francisco, CA"
1499000,2,2,1207,"200 Brannan St #407, San Francisco, CA 94107","San Francisco, CA"
1600000,4,4,3653,"169 Eastwood Dr, San Francisco, CA 94112","San Francisco, CA"
1895000,2,2,3000,"37 - 39 Russell St, San Francisco, CA 94109","San Francisco, CA"
1888000,2,2,1525,"2033 Leavenworth St Unit D, San Francisco, CA 94133","San Francisco, CA"
445000,0,0,2268,"1339 16th Ave #6, San Francisco, CA 94122","San Francisco, CA"
1995000,3,3,396,"28 Pond St, San Francisco, CA 94114","San Francisco, CA"
1950000,4,4,1424,"106 - 108 22nd Ave, San Francisco, CA 94121","San Francisco, CA"
499000,1,1,1197,"1201 Sutter St #205, San Francisco, CA 94109","San Francisco, CA"
1649000,4,4,1400,"1664 Fell St, San Francisco, CA 94117","San Francisco, CA"
998888,2,2,534,"555 4th St #723, San Francisco, CA 94107","San Francisco, CA"
1275000,2,2,2015,"3620 Market St #2, San Francisco, CA 94131","San Francisco, CA"
1099000,2,2,3250,"637 Powell St #301, San Francisco, CA 94108","San Francisco, CA"
1295000,3,3,2186,"479 32nd Ave, San Francisco, CA 94121","San Francisco, CA"
1095000,2,2,1817,"1674 40th Ave, San Francisco, CA 94122","San Francisco, CA"
995000,5,5,982,"212 Howth St, San Francisco, CA 94112","San Francisco, CA"
1499000,2,2,1190,"2525 Van Ness Ave #301, San Francisco, CA 94109","San Francisco, CA"
2088000,4,4,1170,"4330 20th St, San Francisco, CA 94114","San Francisco, CA"
2500000,6,6,1606,"201 - 203 Virginia Ave, San Francisco, CA 94110","San Francisco, CA"
6995000,4,4,1450,"585 Marina Blvd, San Francisco, CA 94123","San Francisco, CA"
2495000,5,5,2927,"1331 - 1333 Washington St, San Francisco, CA 94109","San Francisco, CA"
1450000,7,7,1150,"3539 24th St, San Francisco, CA 94110","San Francisco, CA"
380000,0,0,2996,"766 Harrison St #208, San Francisco, CA 94107","San Francisco, CA"
1250000,2,2,2069,"1515 15th St #305, San Francisco, CA 94103","San Francisco, CA"
2090000,4,4,2250,"44 Bonview St, San Francisco, CA 94110","San Francisco, CA"
765000,1,1,1163,"140 Pennsylvania Ave #305, San Francisco, CA 94107","San Francisco, CA"
1298000,3,3,1950,"929 Darien Way, San Francisco, CA 94127","San Francisco, CA"
600000,1,1,2064,"1545 Pine St #304, San Francisco, CA 94109","San Francisco, CA"
1454000,3,3,3055,"146 - 1/2 Noe St, San Francisco, CA 94114","San Francisco, CA"
1150000,1,1,1846,"424 - 428 Taraval St, San Francisco, CA 94116","San Francisco, CA"
5650000,2,2,4062,"1 Steuart Ln #410, San Francisco, CA 94105","San Francisco, CA"
1628000,2,2,1566,"Undisclosed address, San Francisco, CA 94116","San Francisco, CA"
1098000,3,3,2688,"88 Norton St, San Francisco, CA 94112","San Francisco, CA"
575000,1,1,1446,"401 Crescent Ct #4101, San Francisco, CA 94134","San Francisco, CA"
1100000,3,3,1850,"601 Van Ness Ave Unit 344 - 345, San Francisco, CA 94102","San Francisco, CA"
1399000,3,3,834,"69 Keystone Way, San Francisco, CA 94127","San Francisco, CA"
585000,3,3,1650,"421 Velasco Ave, San Francisco, CA 94134","San Francisco, CA"
1495000,3,3,1824,"422 Corbett Ave, San Francisco, CA 94114","San Francisco, CA"
1295000,5,5,3336,"2000 Sloat Blvd, San Francisco, CA 94116","San Francisco, CA"
1799000,3,3,2495,"151 Bernard St, San Francisco, CA 94109","San Francisco, CA"
4395000,3,3,1454,"2121 Webster St Unit TH2, San Francisco, CA 94115","San Francisco, CA"
999999,3,3,2766,"120 Harvard St, San Francisco, CA 94134","San Francisco, CA"
1275000,2,2,1600,"3110 California St Unit 2B, San Francisco, CA 94115","San Francisco, CA"
1550000,4,4,2500,"619 Naples St, San Francisco, CA 94112","San Francisco, CA"
1398000,2,2,5400,"3947 Irving St, San Francisco, CA 94122","San Francisco, CA"
705000,1,1,2131,"1630 Sacramento St #1, San Francisco, CA 94109","San Francisco, CA"
995000,3,3,1171,"4180 Mission St #7, San Francisco, CA 94112","San Francisco, CA"
2700000,0,0,2404,"474 27th Ave, San Francisco, CA 94121","San Francisco, CA"
1100000,2,2,1375,"764 Cole St #4, San Francisco, CA 94117","San Francisco, CA"
1275000,1,1,2996,"301 Mission St #406, San Francisco, CA 94105","San Francisco, CA"
4200000,4,4,1059,"851 Ashbury St, San Francisco, CA 94117","San Francisco, CA"
1699000,4,4,1674,"47 Vicksburg St, San Francisco, CA 94114","San Francisco, CA"
948000,1,1,2495,"1920 Jefferson St #4, San Francisco, CA 94123","San Francisco, CA"
830000,1,1,1115,"2051 Scott St #401, San Francisco, CA 94115","San Francisco, CA"
598000,1,1,2495,"469 Clementina St #19, San Francisco, CA 94103","San Francisco, CA"
2175000,3,3,780,"1870 Jackson St #602, San Francisco, CA 94109","San Francisco, CA"
775000,1,1,1797,"2 Mint Plz #705, San Francisco, CA 94103","San Francisco, CA"
999000,1,1,4896,"1855 Sacramento St #7, San Francisco, CA 94109","San Francisco, CA"
1495000,2,2,3349,"301 Mission St Unit 34F, San Francisco, CA 94105","San Francisco, CA"
1795000,2,2,1633,"2932 Baker St, San Francisco, CA 94123","San Francisco, CA"
1475000,2,2,3370,"85 Agua Way, San Francisco, CA 94127","San Francisco, CA"
1295000,3,3,2922,"753 Cayuga Ave, San Francisco, CA 94112","San Francisco, CA"
1495000,3,3,815,"228 Stillings Ave, San Francisco, CA 94131","San Francisco, CA"
2495000,6,6,748,"755 - 757 Elizabeth St, San Francisco, CA 94114","San Francisco, CA"
1695000,3,3,658,"1901 California St #5, San Francisco, CA 94109","San Francisco, CA"
2300000,2,2,1900,"1170 Sacramento St Unit 5A, San Francisco, CA 94108","San Francisco, CA"
1299000,2,2,996,"435 China Basin St #442, San Francisco, CA 94158","San Francisco, CA"
2495000,3,3,1109,"1905 Baker St, San Francisco, CA 94115","San Francisco, CA"
610000,1,1,764,"1160 Mission St #802, San Francisco, CA 94103","San Francisco, CA"
1750000,0,0,4050,"2045 - 2047 Anza St, San Francisco, CA 94118","San Francisco, CA"
5300000,5,5,2495,"2635 Broderick St, San Francisco, CA 94123","San Francisco, CA"
1189000,2,2,4363,"950 Tennessee St #411, San Francisco, CA 94107","San Francisco, CA"
1298000,2,2,2495,"1835 Franklin St #1103, San Francisco, CA 94109","San Francisco, CA"
3495000,3,3,1077,"37 Meadow Dr #1, San Francisco, CA 94130","San Francisco, CA"
3600000,0,0,1400,"95 Grand View Ave, San Francisco, CA 94114","San Francisco, CA"
1495000,3,3,2304,"1133 De Haro St, San Francisco, CA 94107","San Francisco, CA"
1025000,2,2,9000,"152 Lombard St #207, San Francisco, CA 94111","San Francisco, CA"
750000,1,1,4852,"501 Beale St Unit 16E, San Francisco, CA 94105","San Francisco, CA"
949000,2,2,1605,"2438 43rd Ave, San Francisco, CA 94116","San Francisco, CA"
9000000,6,6,2500,"266 Pacheco St, San Francisco, CA 94116","San Francisco, CA"
1549000,2,2,1260,"3538 - 3540 24th St, San Francisco, CA 94110","San Francisco, CA"
499000,0,0,759,"175 Red Rock Way Unit 107K, San Francisco, CA 94131","San Francisco, CA"
2788000,10,10,1298,"601 - 609 Pennsylvania Ave, San Francisco, CA 94107","San Francisco, CA"
1705000,2,2,3000,"875 California St #505, San Francisco, CA 94108","San Francisco, CA"
1000000,1,1,5241,"425 1st St #1508, San Francisco, CA 94105","San Francisco, CA"
875000,2,2,9914,"380 14th St #506, San Francisco, CA 94103","San Francisco, CA"
899000,2,2,2372,"301 Mission St Unit 8E, San Francisco, CA 94105","San Francisco, CA"
1195000,1,1,3436,"425 1st St #1407, San Francisco, CA 94105","San Francisco, CA"
729000,1,1,592,"260 King St #807, San Francisco, CA 94107","San Francisco, CA"
799900,1,1,2840,"425 1st St #3505, San Francisco, CA 94105","San Francisco, CA"
695000,1,1,5000,"735 Geary St #504, San Francisco, CA 94109","San Francisco, CA"
2000000,2,2,1321,"1190 Sacramento St #9, San Francisco, CA 94108","San Francisco, CA"
560000,1,1,755,"960 Market St #323, San Francisco, CA 94102","San Francisco, CA"
5450000,0,0,823,"1359 Hayes St, San Francisco, CA 94117","San Francisco, CA"
1095000,2,2,1098,"2002 3rd St #211, San Francisco, CA 94107","San Francisco, CA"
5995000,5,5,819,"704 Ashbury St, San Francisco, CA 94117","San Francisco, CA"
2295000,3,3,896,"93 States St, San Francisco, CA 94114","San Francisco, CA"
969000,1,1,710,"1624 Filbert St #1, San Francisco, CA 94123","San Francisco, CA"
1475000,2,2,840,"333 Beale St Unit 2A, San Francisco, CA 94105","San Francisco, CA"
1048000,1,1,1519,"181 Ofarrell St #303, San Francisco, CA 94102","San Francisco, CA"
1399000,2,2,559,"757 North Pt #2, San Francisco, CA 94109","San Francisco, CA"
1999000,3,3,11017,"679 14th Ave, San Francisco, CA 94118","San Francisco, CA"
998000,4,4,5156,"212 - 216 Girard St, San Francisco, CA 94134","San Francisco, CA"
1095000,3,3,1402,"2434 45th Ave, San Francisco, CA 94116","San Francisco, CA"
668000,1,1,4961,"38 Bryant St #101, San Francisco, CA 94105","San Francisco, CA"
895000,2,2,2656,"922 Esmeralda Ave, San Francisco, CA 94110","San Francisco, CA"
648888,2,2,2286,"601 Van Ness Ave #70, San Francisco, CA 94102","San Francisco, CA"
598000,1,1,650,"1001 Pine St #506, San Francisco, CA 94109","San Francisco, CA"
995000,2,2,962,"524 27th Ave, San Francisco, CA 94121","San Francisco, CA"
