price,rooms,address,city
2405,0,"6200 W Sunset Blvd, Los Angeles, CA 90028","Los Angeles, CA"
6486,1,"6200 W Sunset Blvd, Los Angeles, CA 90028","Los Angeles, CA"
6486,2,"6200 W Sunset Blvd, Los Angeles, CA 90028","Los Angeles, CA"
2430,0,"3980 Wilshire Blvd, Los Angeles, CA 90010","Los Angeles, CA"
4845,1,"3980 Wilshire Blvd, Los Angeles, CA 90010","Los Angeles, CA"
4845,2,"3980 Wilshire Blvd, Los Angeles, CA 90010","Los Angeles, CA"
1581,Studio,"5842 Carlton Way, Los Angeles, CA 90028","Los Angeles, CA"
2000,0,"1446 Tamarind Ave, Los Angeles, CA 90028","Los Angeles, CA"
2925,1,"1446 Tamarind Ave, Los Angeles, CA 90028","Los Angeles, CA"
2925,2,"1446 Tamarind Ave, Los Angeles, CA 90028","Los Angeles, CA"
3250,0,"5570 Melrose Ave, Los Angeles, CA 90038","Los Angeles, CA"
3988,1,"5570 Melrose Ave, Los Angeles, CA 90038","Los Angeles, CA"
2108,0,"3057-3067 W Pico Blvd, Los Angeles, CA 90006","Los Angeles, CA"
3395,1,"3057-3067 W Pico Blvd, Los Angeles, CA 90006","Los Angeles, CA"
3395,2,"3057-3067 W Pico Blvd, Los Angeles, CA 90006","Los Angeles, CA"
1850,0,"2968 W 7th St, Los Angeles, CA 90005","Los Angeles, CA"
3311,1,"2968 W 7th St, Los Angeles, CA 90005","Los Angeles, CA"
3311,2,"2968 W 7th St, Los Angeles, CA 90005","Los Angeles, CA"
2600,0,"1860 N Western Ave, Los Angeles, CA 90027","Los Angeles, CA"
6350,1,"1860 N Western Ave, Los Angeles, CA 90027","Los Angeles, CA"
6350,2,"1860 N Western Ave, Los Angeles, CA 90027","Los Angeles, CA"
4200,2,"3827 Frances Ave, Los Angeles, CA 90066","Los Angeles, CA"
4725,0,"1507 Hi Point St, Los Angeles, CA 90035","Los Angeles, CA"
5550,1,"1507 Hi Point St, Los Angeles, CA 90035","Los Angeles, CA"
5550,2,"1507 Hi Point St, Los Angeles, CA 90035","Los Angeles, CA"
5550,3,"1507 Hi Point St, Los Angeles, CA 90035","Los Angeles, CA"
5550,4,"1507 Hi Point St, Los Angeles, CA 90035","Los Angeles, CA"
2064,0,"900 S Vermont Ave, Los Angeles, CA 90006","Los Angeles, CA"
3935,1,"900 S Vermont Ave, Los Angeles, CA 90006","Los Angeles, CA"
3935,2,"900 S Vermont Ave, Los Angeles, CA 90006","Los Angeles, CA"
2190,0,"689 S Catalina St, Los Angeles, CA 90005","Los Angeles, CA"
2974,1,"689 S Catalina St, Los Angeles, CA 90005","Los Angeles, CA"
2974,2,"689 S Catalina St, Los Angeles, CA 90005","Los Angeles, CA"
2974,3,"689 S Catalina St, Los Angeles, CA 90005","Los Angeles, CA"
2500,0,"3638 Motor Ave, Los Angeles, CA 90034","Los Angeles, CA"
2760,1,"3638 Motor Ave, Los Angeles, CA 90034","Los Angeles, CA"
1795,0,"1901 Overland Ave, Los Angeles, CA 90025","Los Angeles, CA"
2675,1,"1901 Overland Ave, Los Angeles, CA 90025","Los Angeles, CA"
1208,1 Bed,"1366 W 35th St, Los Angeles, CA 90007","Los Angeles, CA"
1378,1 Bed,"1366 W 35th St, Los Angeles, CA 90007","Los Angeles, CA"
2481,0,"630 S Masselin Ave, Los Angeles, CA 90036","Los Angeles, CA"
5145,1,"630 S Masselin Ave, Los Angeles, CA 90036","Los Angeles, CA"
5145,2,"630 S Masselin Ave, Los Angeles, CA 90036","Los Angeles, CA"
2400,0,"1530 N Poinsettia Pl, Los Angeles, CA 90046","Los Angeles, CA"
3200,1,"1530 N Poinsettia Pl, Los Angeles, CA 90046","Los Angeles, CA"
3200,2,"1530 N Poinsettia Pl, Los Angeles, CA 90046","Los Angeles, CA"
2411,0,"1133 S Hope St, Los Angeles, CA 90015","Los Angeles, CA"
8413,1,"1133 S Hope St, Los Angeles, CA 90015","Los Angeles, CA"
8413,2,"1133 S Hope St, Los Angeles, CA 90015","Los Angeles, CA"
8413,3,"1133 S Hope St, Los Angeles, CA 90015","Los Angeles, CA"
8413,4,"1133 S Hope St, Los Angeles, CA 90015","Los Angeles, CA"
2399,0,"2867 Sunset Pl, Los Angeles, CA 90005","Los Angeles, CA"
3295,1,"2867 Sunset Pl, Los Angeles, CA 90005","Los Angeles, CA"
3295,2,"2867 Sunset Pl, Los Angeles, CA 90005","Los Angeles, CA"
2140,0,"548 S Spring St, Los Angeles, CA 90013","Los Angeles, CA"
2248,1,"548 S Spring St, Los Angeles, CA 90013","Los Angeles, CA"
2248,2,"548 S Spring St, Los Angeles, CA 90013","Los Angeles, CA"
1920,0,"5837 W Sunset Blvd, Los Angeles, CA 90028","Los Angeles, CA"
3350,1,"5837 W Sunset Blvd, Los Angeles, CA 90028","Los Angeles, CA"
3350,2,"5837 W Sunset Blvd, Los Angeles, CA 90028","Los Angeles, CA"
2100,Studio,"315 W 5th St, Los Angeles, CA 90013","Los Angeles, CA"
3500,Studio,"315 W 5th St, Los Angeles, CA 90013","Los Angeles, CA"
2955,0,"12444 Venice Blvd, Los Angeles, CA 90066","Los Angeles, CA"
5985,1,"12444 Venice Blvd, Los Angeles, CA 90066","Los Angeles, CA"
5985,2,"12444 Venice Blvd, Los Angeles, CA 90066","Los Angeles, CA"
2689,0,"215 W 6th St, Los Angeles, CA 90014","Los Angeles, CA"
4292,1,"215 W 6th St, Los Angeles, CA 90014","Los Angeles, CA"
4292,2,"215 W 6th St, Los Angeles, CA 90014","Los Angeles, CA"
4292,3,"215 W 6th St, Los Angeles, CA 90014","Los Angeles, CA"
3095,2,"5845 Carlton Way, Los Angeles, CA 90028","Los Angeles, CA"
3395,2,"5845 Carlton Way, Los Angeles, CA 90028","Los Angeles, CA"
1725,0,"424 W Pico Blvd, Los Angeles, CA 90015","Los Angeles, CA"
2969,1,"424 W Pico Blvd, Los Angeles, CA 90015","Los Angeles, CA"
2969,2,"424 W Pico Blvd, Los Angeles, CA 90015","Los Angeles, CA"
2969,3,"424 W Pico Blvd, Los Angeles, CA 90015","Los Angeles, CA"
2150,0,"1249 S Grand Ave, Los Angeles, CA 90015","Los Angeles, CA"
3195,1,"1249 S Grand Ave, Los Angeles, CA 90015","Los Angeles, CA"
3195,2,"1249 S Grand Ave, Los Angeles, CA 90015","Los Angeles, CA"
1637,0,"650 S Spring St, Los Angeles, CA 90014","Los Angeles, CA"
3630,1,"650 S Spring St, Los Angeles, CA 90014","Los Angeles, CA"
3630,2,"650 S Spring St, Los Angeles, CA 90014","Los Angeles, CA"
3630,3,"650 S Spring St, Los Angeles, CA 90014","Los Angeles, CA"
2522,0,"1120 S Grand Ave, Los Angeles, CA 90015","Los Angeles, CA"
23866,1,"1120 S Grand Ave, Los Angeles, CA 90015","Los Angeles, CA"
23866,2,"1120 S Grand Ave, Los Angeles, CA 90015","Los Angeles, CA"
23866,3,"1120 S Grand Ave, Los Angeles, CA 90015","Los Angeles, CA"
1525,0,"9800 Willowbrook Cir, Louisville, KY 40223","Louisville, KY"
1900,1,"9800 Willowbrook Cir, Louisville, KY 40223","Louisville, KY"
1900,2,"9800 Willowbrook Cir, Louisville, KY 40223","Louisville, KY"
1475,0,"13645 Elanna Ave, Louisville, KY 40245","Louisville, KY"
3124,1,"13645 Elanna Ave, Louisville, KY 40245","Louisville, KY"
3124,2,"13645 Elanna Ave, Louisville, KY 40245","Louisville, KY"
3124,3,"13645 Elanna Ave, Louisville, KY 40245","Louisville, KY"
1174,0,"1453 Avoca Ridge Dr, Louisville, KY 40223","Louisville, KY"
2000,1,"1453 Avoca Ridge Dr, Louisville, KY 40223","Louisville, KY"
2000,2,"1453 Avoca Ridge Dr, Louisville, KY 40223","Louisville, KY"
2000,3,"1453 Avoca Ridge Dr, Louisville, KY 40223","Louisville, KY"
988,0,"430 W Muhammad Ali Blvd, Louisville, KY 40202","Louisville, KY"
1902,1,"430 W Muhammad Ali Blvd, Louisville, KY 40202","Louisville, KY"
1902,2,"430 W Muhammad Ali Blvd, Louisville, KY 40202","Louisville, KY"
1119,0,"841 River Dell Dr, Louisville, KY 40206","Louisville, KY"
1819,1,"841 River Dell Dr, Louisville, KY 40206","Louisville, KY"
1819,2,"841 River Dell Dr, Louisville, KY 40206","Louisville, KY"
1819,3,"841 River Dell Dr, Louisville, KY 40206","Louisville, KY"
1179,0,"9811 Vieux Carre Dr, Louisville, KY 40223","Louisville, KY"
1919,1,"9811 Vieux Carre Dr, Louisville, KY 40223","Louisville, KY"
1919,2,"9811 Vieux Carre Dr, Louisville, KY 40223","Louisville, KY"
1919,3,"9811 Vieux Carre Dr, Louisville, KY 40223","Louisville, KY"
825,0,"5103 S 1st St, Louisville, KY 40214","Louisville, KY"
1348,1,"5103 S 1st St, Louisville, KY 40214","Louisville, KY"
1348,2,"5103 S 1st St, Louisville, KY 40214","Louisville, KY"
1348,3,"5103 S 1st St, Louisville, KY 40214","Louisville, KY"
1083,0,"400 Mallard Creek Rd, Louisville, KY 40207","Louisville, KY"
3225,1,"400 Mallard Creek Rd, Louisville, KY 40207","Louisville, KY"
3225,2,"400 Mallard Creek Rd, Louisville, KY 40207","Louisville, KY"
3225,3,"400 Mallard Creek Rd, Louisville, KY 40207","Louisville, KY"
860,0,"800 S 4th St, Louisville, KY 40203","Louisville, KY"
2075,1,"800 S 4th St, Louisville, KY 40203","Louisville, KY"
2075,2,"800 S 4th St, Louisville, KY 40203","Louisville, KY"
919,0,"1031 Everett Ave, Louisville, KY 40204","Louisville, KY"
1719,1,"1031 Everett Ave, Louisville, KY 40204","Louisville, KY"
1719,2,"1031 Everett Ave, Louisville, KY 40204","Louisville, KY"
949,0,"2814 De Mel Ave, Louisville, KY 40214","Louisville, KY"
1569,1,"2814 De Mel Ave, Louisville, KY 40214","Louisville, KY"
1569,2,"2814 De Mel Ave, Louisville, KY 40214","Louisville, KY"
1569,3,"2814 De Mel Ave, Louisville, KY 40214","Louisville, KY"
1238,0,"9500 Williamsburg Plz, Louisville, KY 40222","Louisville, KY"
2210,1,"9500 Williamsburg Plz, Louisville, KY 40222","Louisville, KY"
2210,2,"9500 Williamsburg Plz, Louisville, KY 40222","Louisville, KY"
2210,3,"9500 Williamsburg Plz, Louisville, KY 40222","Louisville, KY"
1496,0,"400 Echelon Way, Louisville, KY 40223","Louisville, KY"
2017,1,"400 Echelon Way, Louisville, KY 40223","Louisville, KY"
2017,2,"400 Echelon Way, Louisville, KY 40223","Louisville, KY"
2017,3,"400 Echelon Way, Louisville, KY 40223","Louisville, KY"
1336,0,"555 S 4th St, Louisville, KY 40202","Louisville, KY"
2457,1,"555 S 4th St, Louisville, KY 40202","Louisville, KY"
2457,2,"555 S 4th St, Louisville, KY 40202","Louisville, KY"
2457,3,"555 S 4th St, Louisville, KY 40202","Louisville, KY"
1150,0,"7715 Oakfields Pointe Rd, Louisville, KY 40228","Louisville, KY"
1425,1,"7715 Oakfields Pointe Rd, Louisville, KY 40228","Louisville, KY"
1425,2,"7715 Oakfields Pointe Rd, Louisville, KY 40228","Louisville, KY"
1250,0,"5420 Eight Bells Ln, Louisville, KY 40258","Louisville, KY"
1754,1,"5420 Eight Bells Ln, Louisville, KY 40258","Louisville, KY"
1754,2,"5420 Eight Bells Ln, Louisville, KY 40258","Louisville, KY"
1754,3,"5420 Eight Bells Ln, Louisville, KY 40258","Louisville, KY"
1375,0,"3400 Tevis Dr, Louisville, KY 40220","Louisville, KY"
1995,1,"3400 Tevis Dr, Louisville, KY 40220","Louisville, KY"
1995,2,"3400 Tevis Dr, Louisville, KY 40220","Louisville, KY"
1995,3,"3400 Tevis Dr, Louisville, KY 40220","Louisville, KY"
899,0,"703 N Shore Dr, Jeffersonville, IN 47130","Jeffersonville, IN"
1125,1,"703 N Shore Dr, Jeffersonville, IN 47130","Jeffersonville, IN"
1125,2,"703 N Shore Dr, Jeffersonville, IN 47130","Jeffersonville, IN"
1215,0,"10605 Newtown Woods Trl, Fairdale, KY 40118","Fairdale, KY"
1745,1,"10605 Newtown Woods Trl, Fairdale, KY 40118","Fairdale, KY"
1745,2,"10605 Newtown Woods Trl, Fairdale, KY 40118","Fairdale, KY"
1745,3,"10605 Newtown Woods Trl, Fairdale, KY 40118","Fairdale, KY"
1410,0,"1501 Main St, Clarksville, IN 47129","Clarksville, IN"
2963,1,"1501 Main St, Clarksville, IN 47129","Clarksville, IN"
2963,2,"1501 Main St, Clarksville, IN 47129","Clarksville, IN"
2963,3,"1501 Main St, Clarksville, IN 47129","Clarksville, IN"
2963,4,"1501 Main St, Clarksville, IN 47129","Clarksville, IN"
994,0,"609 E Main St, Louisville, KY 40202","Louisville, KY"
1946,1,"609 E Main St, Louisville, KY 40202","Louisville, KY"
1946,2,"609 E Main St, Louisville, KY 40202","Louisville, KY"
1205,0,"10720 Bell Tucker Ln, Louisville, KY 40241","Louisville, KY"
3320,1,"10720 Bell Tucker Ln, Louisville, KY 40241","Louisville, KY"
3320,2,"10720 Bell Tucker Ln, Louisville, KY 40241","Louisville, KY"
3320,3,"10720 Bell Tucker Ln, Louisville, KY 40241","Louisville, KY"
1999,2,"11307 Willow Pond Dr, Louisville, KY 40291","Louisville, KY"
3205,2,"11307 Willow Pond Dr, Louisville, KY 40291","Louisville, KY"
1402,0,"14735 Stable Gate Pl, Louisville, KY 40299","Louisville, KY"
1699,1,"14735 Stable Gate Pl, Louisville, KY 40299","Louisville, KY"
1699,2,"14735 Stable Gate Pl, Louisville, KY 40299","Louisville, KY"
1699,3,"14735 Stable Gate Pl, Louisville, KY 40299","Louisville, KY"
1099,0,"835 E Main St, Louisville, KY 40206","Louisville, KY"
2120,1,"835 E Main St, Louisville, KY 40206","Louisville, KY"
2120,2,"835 E Main St, Louisville, KY 40206","Louisville, KY"
990,0,"2344 Grinstead Ct, Louisville, KY 40204","Louisville, KY"
1250,1,"2344 Grinstead Ct, Louisville, KY 40204","Louisville, KY"
1250,2,"2344 Grinstead Ct, Louisville, KY 40204","Louisville, KY"
2950,3,"7015 Wesboro Rd, Louisville, KY 40222","Louisville, KY"
3800,3,"7015 Wesboro Rd, Louisville, KY 40222","Louisville, KY"
1206,0,"633 E Main St, Louisville, KY 40202","Louisville, KY"
5821,1,"633 E Main St, Louisville, KY 40202","Louisville, KY"
5821,2,"633 E Main St, Louisville, KY 40202","Louisville, KY"
5821,3,"633 E Main St, Louisville, KY 40202","Louisville, KY"
1196,0,"2204 Deercross Dr, Louisville, KY 40220","Louisville, KY"
1660,1,"2204 Deercross Dr, Louisville, KY 40220","Louisville, KY"
1660,2,"2204 Deercross Dr, Louisville, KY 40220","Louisville, KY"
1235,0,"2515 Shining Water Dr, Louisville, KY 40299","Louisville, KY"
1535,1,"2515 Shining Water Dr, Louisville, KY 40299","Louisville, KY"
1535,2,"2515 Shining Water Dr, Louisville, KY 40299","Louisville, KY"
995,0,"802 E Madison St, Louisville, KY 40204","Louisville, KY"
1429,1,"802 E Madison St, Louisville, KY 40204","Louisville, KY"
1429,2,"802 E Madison St, Louisville, KY 40204","Louisville, KY"
599,0,"1501 Bellamy Pl, Louisville, KY 40208","Louisville, KY"
2660,1,"1501 Bellamy Pl, Louisville, KY 40208","Louisville, KY"
2660,2,"1501 Bellamy Pl, Louisville, KY 40208","Louisville, KY"
2660,3,"1501 Bellamy Pl, Louisville, KY 40208","Louisville, KY"
2660,4,"1501 Bellamy Pl, Louisville, KY 40208","Louisville, KY"
1246,0,"11602 Apex View Dr, Louisville, KY 40229","Louisville, KY"
1934,1,"11602 Apex View Dr, Louisville, KY 40229","Louisville, KY"
1934,2,"11602 Apex View Dr, Louisville, KY 40229","Louisville, KY"
1934,3,"11602 Apex View Dr, Louisville, KY 40229","Louisville, KY"
1179,0,"7025 Bronner Cir, Louisville, KY 40218","Louisville, KY"
1649,1,"7025 Bronner Cir, Louisville, KY 40218","Louisville, KY"
1649,2,"7025 Bronner Cir, Louisville, KY 40218","Louisville, KY"
1029,0,"11707 Nansemond Dr, Louisville, KY 40245","Louisville, KY"
1629,1,"11707 Nansemond Dr, Louisville, KY 40245","Louisville, KY"
1629,2,"11707 Nansemond Dr, Louisville, KY 40245","Louisville, KY"
1629,3,"11707 Nansemond Dr, Louisville, KY 40245","Louisville, KY"
1429,2,"79 Highwood Pl, Louisville, KY 40206","Louisville, KY"
1007,0,"5809 Russett Pl, Louisville, KY 40218","Louisville, KY"
1202,1,"5809 Russett Pl, Louisville, KY 40218","Louisville, KY"
1202,2,"5809 Russett Pl, Louisville, KY 40218","Louisville, KY"
1202,3,"5809 Russett Pl, Louisville, KY 40218","Louisville, KY"
1179,0,"2139 Lexington Rd, Louisville, KY 40206","Louisville, KY"
3079,1,"2139 Lexington Rd, Louisville, KY 40206","Louisville, KY"
3079,2,"2139 Lexington Rd, Louisville, KY 40206","Louisville, KY"
3079,3,"2139 Lexington Rd, Louisville, KY 40206","Louisville, KY"
1030,0,"9400 Hurstbourne Park Blvd, Louisville, KY 40220","Louisville, KY"
1690,1,"9400 Hurstbourne Park Blvd, Louisville, KY 40220","Louisville, KY"
1690,2,"9400 Hurstbourne Park Blvd, Louisville, KY 40220","Louisville, KY"
1690,3,"9400 Hurstbourne Park Blvd, Louisville, KY 40220","Louisville, KY"
1525,0,"9800 Willowbrook Cir, Louisville, KY 40223","Louisville, KY"
1900,1,"9800 Willowbrook Cir, Louisville, KY 40223","Louisville, KY"
1900,2,"9800 Willowbrook Cir, Louisville, KY 40223","Louisville, KY"
1475,0,"13645 Elanna Ave, Louisville, KY 40245","Louisville, KY"
3124,1,"13645 Elanna Ave, Louisville, KY 40245","Louisville, KY"
3124,2,"13645 Elanna Ave, Louisville, KY 40245","Louisville, KY"
3124,3,"13645 Elanna Ave, Louisville, KY 40245","Louisville, KY"
1174,0,"1453 Avoca Ridge Dr, Louisville, KY 40223","Louisville, KY"
2000,1,"1453 Avoca Ridge Dr, Louisville, KY 40223","Louisville, KY"
2000,2,"1453 Avoca Ridge Dr, Louisville, KY 40223","Louisville, KY"
2000,3,"1453 Avoca Ridge Dr, Louisville, KY 40223","Louisville, KY"
988,0,"430 W Muhammad Ali Blvd, Louisville, KY 40202","Louisville, KY"
1902,1,"430 W Muhammad Ali Blvd, Louisville, KY 40202","Louisville, KY"
1902,2,"430 W Muhammad Ali Blvd, Louisville, KY 40202","Louisville, KY"
1119,0,"841 River Dell Dr, Louisville, KY 40206","Louisville, KY"
1819,1,"841 River Dell Dr, Louisville, KY 40206","Louisville, KY"
1819,2,"841 River Dell Dr, Louisville, KY 40206","Louisville, KY"
1819,3,"841 River Dell Dr, Louisville, KY 40206","Louisville, KY"
1179,0,"9811 Vieux Carre Dr, Louisville, KY 40223","Louisville, KY"
1919,1,"9811 Vieux Carre Dr, Louisville, KY 40223","Louisville, KY"
1919,2,"9811 Vieux Carre Dr, Louisville, KY 40223","Louisville, KY"
1919,3,"9811 Vieux Carre Dr, Louisville, KY 40223","Louisville, KY"
825,0,"5103 S 1st St, Louisville, KY 40214","Louisville, KY"
1348,1,"5103 S 1st St, Louisville, KY 40214","Louisville, KY"
1348,2,"5103 S 1st St, Louisville, KY 40214","Louisville, KY"
1348,3,"5103 S 1st St, Louisville, KY 40214","Louisville, KY"
1083,0,"400 Mallard Creek Rd, Louisville, KY 40207","Louisville, KY"
3225,1,"400 Mallard Creek Rd, Louisville, KY 40207","Louisville, KY"
3225,2,"400 Mallard Creek Rd, Louisville, KY 40207","Louisville, KY"
3225,3,"400 Mallard Creek Rd, Louisville, KY 40207","Louisville, KY"
860,0,"800 S 4th St, Louisville, KY 40203","Louisville, KY"
2075,1,"800 S 4th St, Louisville, KY 40203","Louisville, KY"
2075,2,"800 S 4th St, Louisville, KY 40203","Louisville, KY"
919,0,"1031 Everett Ave, Louisville, KY 40204","Louisville, KY"
1719,1,"1031 Everett Ave, Louisville, KY 40204","Louisville, KY"
1719,2,"1031 Everett Ave, Louisville, KY 40204","Louisville, KY"
949,0,"2814 De Mel Ave, Louisville, KY 40214","Louisville, KY"
1569,1,"2814 De Mel Ave, Louisville, KY 40214","Louisville, KY"
1569,2,"2814 De Mel Ave, Louisville, KY 40214","Louisville, KY"
1569,3,"2814 De Mel Ave, Louisville, KY 40214","Louisville, KY"
1238,0,"9500 Williamsburg Plz, Louisville, KY 40222","Louisville, KY"
2210,1,"9500 Williamsburg Plz, Louisville, KY 40222","Louisville, KY"
2210,2,"9500 Williamsburg Plz, Louisville, KY 40222","Louisville, KY"
2210,3,"9500 Williamsburg Plz, Louisville, KY 40222","Louisville, KY"
1496,0,"400 Echelon Way, Louisville, KY 40223","Louisville, KY"
2017,1,"400 Echelon Way, Louisville, KY 40223","Louisville, KY"
2017,2,"400 Echelon Way, Louisville, KY 40223","Louisville, KY"
2017,3,"400 Echelon Way, Louisville, KY 40223","Louisville, KY"
1336,0,"555 S 4th St, Louisville, KY 40202","Louisville, KY"
2457,1,"555 S 4th St, Louisville, KY 40202","Louisville, KY"
2457,2,"555 S 4th St, Louisville, KY 40202","Louisville, KY"
2457,3,"555 S 4th St, Louisville, KY 40202","Louisville, KY"
1150,0,"7715 Oakfields Pointe Rd, Louisville, KY 40228","Louisville, KY"
1425,1,"7715 Oakfields Pointe Rd, Louisville, KY 40228","Louisville, KY"
1425,2,"7715 Oakfields Pointe Rd, Louisville, KY 40228","Louisville, KY"
1250,0,"5420 Eight Bells Ln, Louisville, KY 40258","Louisville, KY"
1754,1,"5420 Eight Bells Ln, Louisville, KY 40258","Louisville, KY"
1754,2,"5420 Eight Bells Ln, Louisville, KY 40258","Louisville, KY"
1754,3,"5420 Eight Bells Ln, Louisville, KY 40258","Louisville, KY"
1375,0,"3400 Tevis Dr, Louisville, KY 40220","Louisville, KY"
1995,1,"3400 Tevis Dr, Louisville, KY 40220","Louisville, KY"
1995,2,"3400 Tevis Dr, Louisville, KY 40220","Louisville, KY"
1995,3,"3400 Tevis Dr, Louisville, KY 40220","Louisville, KY"
899,0,"703 N Shore Dr, Jeffersonville, IN 47130","Jeffersonville, IN"
1125,1,"703 N Shore Dr, Jeffersonville, IN 47130","Jeffersonville, IN"
1125,2,"703 N Shore Dr, Jeffersonville, IN 47130","Jeffersonville, IN"
1215,0,"10605 Newtown Woods Trl, Fairdale, KY 40118","Fairdale, KY"
1745,1,"10605 Newtown Woods Trl, Fairdale, KY 40118","Fairdale, KY"
1745,2,"10605 Newtown Woods Trl, Fairdale, KY 40118","Fairdale, KY"
1745,3,"10605 Newtown Woods Trl, Fairdale, KY 40118","Fairdale, KY"
1410,0,"1501 Main St, Clarksville, IN 47129","Clarksville, IN"
2963,1,"1501 Main St, Clarksville, IN 47129","Clarksville, IN"
2963,2,"1501 Main St, Clarksville, IN 47129","Clarksville, IN"
2963,3,"1501 Main St, Clarksville, IN 47129","Clarksville, IN"
2963,4,"1501 Main St, Clarksville, IN 47129","Clarksville, IN"
994,0,"609 E Main St, Louisville, KY 40202","Louisville, KY"
1946,1,"609 E Main St, Louisville, KY 40202","Louisville, KY"
1946,2,"609 E Main St, Louisville, KY 40202","Louisville, KY"
983,0,"9100 Rainbow Springs Ct, Louisville, KY 40241","Louisville, KY"
2999,1,"9100 Rainbow Springs Ct, Louisville, KY 40241","Louisville, KY"
2999,2,"9100 Rainbow Springs Ct, Louisville, KY 40241","Louisville, KY"
2999,3,"9100 Rainbow Springs Ct, Louisville, KY 40241","Louisville, KY"
1193,0,"700 Landis Ridge Dr, Louisville, KY 40245","Louisville, KY"
1840,1,"700 Landis Ridge Dr, Louisville, KY 40245","Louisville, KY"
1840,2,"700 Landis Ridge Dr, Louisville, KY 40245","Louisville, KY"
1129,0,"201 Heritage Hill Trl, Louisville, KY 40223","Louisville, KY"
1859,1,"201 Heritage Hill Trl, Louisville, KY 40223","Louisville, KY"
1859,2,"201 Heritage Hill Trl, Louisville, KY 40223","Louisville, KY"
1859,3,"201 Heritage Hill Trl, Louisville, KY 40223","Louisville, KY"
999,0,"700 Zorn Ave, Louisville, KY 40206","Louisville, KY"
1619,1,"700 Zorn Ave, Louisville, KY 40206","Louisville, KY"
1619,2,"700 Zorn Ave, Louisville, KY 40206","Louisville, KY"
1619,3,"700 Zorn Ave, Louisville, KY 40206","Louisville, KY"
1199,0,"13516 Skywatch Ln, Louisville, KY 40245","Louisville, KY"
2199,1,"13516 Skywatch Ln, Louisville, KY 40245","Louisville, KY"
2199,2,"13516 Skywatch Ln, Louisville, KY 40245","Louisville, KY"
2199,3,"13516 Skywatch Ln, Louisville, KY 40245","Louisville, KY"
895,0,"633-657 S Third St, Louisville, KY 40202","Louisville, KY"
2105,1,"633-657 S Third St, Louisville, KY 40202","Louisville, KY"
2105,2,"633-657 S Third St, Louisville, KY 40202","Louisville, KY"
963,0,"3130 Saint Anthony Gardens Dr, Louisville, KY 40214","Louisville, KY"
1250,1,"3130 Saint Anthony Gardens Dr, Louisville, KY 40214","Louisville, KY"
1250,2,"3130 Saint Anthony Gardens Dr, Louisville, KY 40214","Louisville, KY"
1272,0,"11950 Victory Knoll Cir, Louisville, KY 40243","Louisville, KY"
4293,1,"11950 Victory Knoll Cir, Louisville, KY 40243","Louisville, KY"
4293,2,"11950 Victory Knoll Cir, Louisville, KY 40243","Louisville, KY"
